lindex,Sport,Year,Country,count
26369,Wrestling,1992,LAT,1
26370,Wrestling,1992,LTU,1
26371,Wrestling,1992,MAR,4
26372,Wrestling,1992,MEX,2
26373,Wrestling,1992,MGL,7
26374,Wrestling,1992,NCA,1
26375,Wrestling,1992,NGR,5
26376,Wrestling,1992,NOR,2
26377,Wrestling,1992,NZL,2
26378,Wrestling,1992,PAK,1
26379,Wrestling,1992,PAN,2
26380,Wrestling,1992,POL,13
26381,Wrestling,1992,POR,1
26382,Wrestling,1992,PRK,4
26383,Wrestling,1992,PUR,4
26384,Wrestling,1992,ROU,11
26385,Wrestling,1992,RSA,3
26386,Wrestling,1992,SEN,4
26387,Wrestling,1992,SUI,4
26388,Wrestling,1992,SWE,8
26389,Wrestling,1992,SYR,3
26390,Wrestling,1992,TCH,7
26391,Wrestling,1992,TUN,3
26392,Wrestling,1992,TUR,15
26393,Wrestling,1992,USA,20
26394,Wrestling,1992,VEN,1
26395,Wrestling,1996,ALB,1
26396,Wrestling,1996,ALG,2
26397,Wrestling,1996,ARG,1
26398,Wrestling,1996,ARM,8
26399,Wrestling,1996,ASA,1
26400,Wrestling,1996,AUS,9
26401,Wrestling,1996,AZE,8
26402,Wrestling,1996,BEL,1
26403,Wrestling,1996,BIH,1
26404,Wrestling,1996,BLR,15
26405,Wrestling,1996,BUL,12
26406,Wrestling,1996,CAM,1
26407,Wrestling,1996,CAN,14
26408,Wrestling,1996,CHN,5
26409,Wrestling,1996,CMR,1
26410,Wrestling,1996,COL,3
26411,Wrestling,1996,CRO,1
26412,Wrestling,1996,CUB,15
26413,Wrestling,1996,CYP,1
26414,Wrestling,1996,CZE,3
26415,Wrestling,1996,DOM,1
26416,Wrestling,1996,EGY,1
26417,Wrestling,1996,EST,4
26418,Wrestling,1996,FIN,5
26419,Wrestling,1996,FRA,2
26420,Wrestling,1996,GBR,1
26421,Wrestling,1996,GBS,1
26422,Wrestling,1996,GEO,8
26423,Wrestling,1996,GER,12
26424,Wrestling,1996,GRE,9
26425,Wrestling,1996,GUA,1
26426,Wrestling,1996,GUM,1
26427,Wrestling,1996,HUN,11
26428,Wrestling,1996,IND,1
26429,Wrestling,1996,IRI,10
26430,Wrestling,1996,ISR,1
26431,Wrestling,1996,ITA,4
26432,Wrestling,1996,JPN,12
26433,Wrestling,1996,KAZ,11
26434,Wrestling,1996,KGZ,4
26435,Wrestling,1996,KOR,15
26436,Wrestling,1996,LAT,1
26437,Wrestling,1996,LTU,3
26438,Wrestling,1996,MAR,5
26439,Wrestling,1996,MDA,6
26440,Wrestling,1996,MEX,7
26441,Wrestling,1996,MGL,4
26442,Wrestling,1996,MKD,3
26443,Wrestling,1996,NGR,4
26444,Wrestling,1996,NOR,1
26445,Wrestling,1996,PAK,1
26446,Wrestling,1996,PAN,1
26447,Wrestling,1996,PER,5
26448,Wrestling,1996,POL,11
26449,Wrestling,1996,POR,1
26450,Wrestling,1996,PRK,3
26451,Wrestling,1996,PUR,5
26452,Wrestling,1996,ROU,10
26453,Wrestling,1996,RSA,1
26454,Wrestling,1996,RUS,20
26455,Wrestling,1996,SCG,2
26456,Wrestling,1996,SEN,2
26457,Wrestling,1996,SUI,2
26458,Wrestling,1996,SVK,4
26459,Wrestling,1996,SWE,7
26460,Wrestling,1996,SYR,2
26461,Wrestling,1996,TJK,1
26462,Wrestling,1996,TKM,1
26463,Wrestling,1996,TUN,3
26464,Wrestling,1996,TUR,13
26465,Wrestling,1996,UKR,17
26466,Wrestling,1996,USA,20
26467,Wrestling,1996,UZB,10
26468,Wrestling,1996,VEN,6
26469,Wrestling,1996,YEM,1
26470,Wrestling,2000,ALG,2
26471,Wrestling,2000,ARM,8
26472,Wrestling,2000,AUS,11
26473,Wrestling,2000,AZE,9
26474,Wrestling,2000,BLR,14
26475,Wrestling,2000,BUL,8
26476,Wrestling,2000,CAN,4
26477,Wrestling,2000,CHN,5
26478,Wrestling,2000,CIV,1
26479,Wrestling,2000,COL,1
26480,Wrestling,2000,CUB,13
26481,Wrestling,2000,CZE,3
26482,Wrestling,2000,EGY,2
26483,Wrestling,2000,EST,3
26484,Wrestling,2000,FIN,4
26485,Wrestling,2000,FRA,3
26486,Wrestling,2000,GBS,1
26487,Wrestling,2000,GEO,13
26488,Wrestling,2000,GER,10
26489,Wrestling,2000,GRE,7
26490,Wrestling,2000,HUN,8
26491,Wrestling,2000,IND,1
26492,Wrestling,2000,IRI,11
26493,Wrestling,2000,ISR,3
26494,Wrestling,2000,ITA,2
26495,Wrestling,2000,JPN,8
26496,Wrestling,2000,KAZ,11
26497,Wrestling,2000,KGZ,6
26498,Wrestling,2000,KOR,10
26499,Wrestling,2000,LAT,1
26500,Wrestling,2000,LTU,2
26501,Wrestling,2000,MDA,4
26502,Wrestling,2000,MGL,4
26503,Wrestling,2000,MKD,2
26504,Wrestling,2000,NED,1
26505,Wrestling,2000,NGR,2
26506,Wrestling,2000,NOR,1
26507,Wrestling,2000,NZL,3
26508,Wrestling,2000,POL,9
26509,Wrestling,2000,PRK,4
26510,Wrestling,2000,ROU,5
26511,Wrestling,2000,RSA,1
26512,Wrestling,2000,RUS,16
26513,Wrestling,2000,SAM,1
26514,Wrestling,2000,SEN,1
26515,Wrestling,2000,SUI,4
26516,Wrestling,2000,SVK,4
26517,Wrestling,2000,SWE,5
26518,Wrestling,2000,TKM,1
26519,Wrestling,2000,TUN,4
26520,Wrestling,2000,TUR,12
26521,Wrestling,2000,UKR,16
26522,Wrestling,2000,USA,16
26523,Wrestling,2000,UZB,11
26524,Wrestling,2000,VEN,2
26525,Wrestling,2004,AFG,1
26526,Wrestling,2004,ALB,1
26527,Wrestling,2004,ALG,1
26528,Wrestling,2004,ARM,7
26529,Wrestling,2004,AUS,1
26530,Wrestling,2004,AUT,3
26531,Wrestling,2004,AZE,7
26532,Wrestling,2004,BLR,10
26533,Wrestling,2004,BRA,1
26534,Wrestling,2004,BUL,13
26535,Wrestling,2004,CAN,7
26536,Wrestling,2004,CHN,9
26537,Wrestling,2004,COL,1
26538,Wrestling,2004,CUB,12
26539,Wrestling,2004,CZE,2
26540,Wrestling,2004,DEN,1
26541,Wrestling,2004,DOM,1
26542,Wrestling,2004,EGY,3
26543,Wrestling,2004,ESP,2
26544,Wrestling,2004,EST,1
26545,Wrestling,2004,FIN,2
26546,Wrestling,2004,FRA,6
26547,Wrestling,2004,GBR,1
26548,Wrestling,2004,GBS,1
26549,Wrestling,2004,GEO,12
26550,Wrestling,2004,GER,9
26551,Wrestling,2004,GRE,18
26552,Wrestling,2004,GUM,1
26553,Wrestling,2004,HUN,9
26554,Wrestling,2004,IND,7
26555,Wrestling,2004,IRI,13
26556,Wrestling,2004,ISR,3
26557,Wrestling,2004,ITA,6
26558,Wrestling,2004,JPN,13
26559,Wrestling,2004,KAZ,12
26560,Wrestling,2004,KGZ,8
26561,Wrestling,2004,KOR,9
26562,Wrestling,2004,LAT,1
26563,Wrestling,2004,LTU,3
26564,Wrestling,2004,MDA,2
26565,Wrestling,2004,MGL,6
26566,Wrestling,2004,MKD,2
26567,Wrestling,2004,NAM,1
26568,Wrestling,2004,NGR,1
26569,Wrestling,2004,NOR,1
26570,Wrestling,2004,PER,1
26571,Wrestling,2004,PLW,1
26572,Wrestling,2004,POL,9
26573,Wrestling,2004,POR,1
26574,Wrestling,2004,PRK,1
26575,Wrestling,2004,PUR,1
26576,Wrestling,2004,ROU,5
26577,Wrestling,2004,RSA,1
26578,Wrestling,2004,RUS,18
26579,Wrestling,2004,SCG,1
26580,Wrestling,2004,SEN,1
26581,Wrestling,2004,SUI,2
26582,Wrestling,2004,SVK,3
26583,Wrestling,2004,SWE,7
26584,Wrestling,2004,TJK,4
26585,Wrestling,2004,TUN,1
26586,Wrestling,2004,TUR,12
26587,Wrestling,2004,UKR,16
26588,Wrestling,2004,USA,17
26589,Wrestling,2004,UZB,7
26590,Wrestling,2004,VEN,2
26591,Wrestling,2008,ALB,2
26592,Wrestling,2008,ALG,3
26593,Wrestling,2008,ARM,9
26594,Wrestling,2008,AUS,4
26595,Wrestling,2008,AZE,16
26596,Wrestling,2008,BLR,9
26597,Wrestling,2008,BRA,1
26598,Wrestling,2008,BUL,12
26599,Wrestling,2008,CAN,10
26600,Wrestling,2008,CHN,16
26601,Wrestling,2008,CMR,1
26602,Wrestling,2008,COL,3
26603,Wrestling,2008,CUB,12
