Year,NOC,Sport,count
2014,EST,Figure Skating,2
2014,EST,Nordic Combined,6
2014,EST,Ski Jumping,4
2014,FIN,Alpine Skiing,5
2014,FIN,Biathlon,9
2014,FIN,Cross Country Skiing,44
2014,FIN,Freestyle Skiing,10
2014,FIN,Ice Hockey,43
2014,FIN,Nordic Combined,8
2014,FIN,Ski Jumping,13
2014,FIN,Snowboarding,12
2014,FIN,Speed Skating,3
2014,FRA,Alpine Skiing,29
2014,FRA,Biathlon,39
2014,FRA,Bobsleigh,10
2014,FRA,Cross Country Skiing,38
2014,FRA,Figure Skating,15
2014,FRA,Freestyle Skiing,20
2014,FRA,Luge,1
2014,FRA,Nordic Combined,12
2014,FRA,Short Track Speed Skating,11
2014,FRA,Ski Jumping,5
2014,FRA,Snowboarding,14
2014,FRA,Speed Skating,7
2014,GBR,Alpine Skiing,4
2014,GBR,Biathlon,4
2014,GBR,Bobsleigh,12
2014,GBR,Cross Country Skiing,12
2014,GBR,Curling,8
2014,GBR,Figure Skating,11
2014,GBR,Freestyle Skiing,5
2014,GBR,Short Track Speed Skating,11
2014,GBR,Skeleton,4
2014,GBR,Snowboarding,7
2014,GEO,Alpine Skiing,6
2014,GEO,Figure Skating,1
2014,GER,Alpine Skiing,16
2014,GER,Biathlon,42
2014,GER,Bobsleigh,24
2014,GER,Cross Country Skiing,41
2014,GER,Curling,5
2014,GER,Figure Skating,16
2014,GER,Freestyle Skiing,10
2014,GER,Ice Hockey,20
2014,GER,Luge,14
2014,GER,Nordic Combined,12
2014,GER,Short Track Speed Skating,4
2014,GER,Skeleton,5
2014,GER,Ski Jumping,16
2014,GER,Snowboarding,17
2014,GER,Speed Skating,29
2014,GRE,Alpine Skiing,8
2014,GRE,Cross Country Skiing,2
2014,GRE,Skeleton,1
2014,GRE,Ski Jumping,2
2014,HKG,Short Track Speed Skating,1
2014,HUN,Alpine Skiing,11
2014,HUN,Biathlon,4
2014,HUN,Cross Country Skiing,4
2014,HUN,Short Track Speed Skating,17
2014,HUN,Speed Skating,1
2014,IND,Alpine Skiing,1
2014,IND,Cross Country Skiing,1
2014,IOA,Luge,1
2014,IRI,Alpine Skiing,5
2014,IRI,Cross Country Skiing,2
2014,IRL,Alpine Skiing,4
2014,IRL,Cross Country Skiing,1
2014,IRL,Skeleton,1
2014,IRL,Snowboarding,2
2014,ISL,Alpine Skiing,9
2014,ISL,Cross Country Skiing,2
2014,ISR,Figure Skating,3
2014,ISR,Short Track Speed Skating,3
2014,ISV,Alpine Skiing,2
2014,ITA,Alpine Skiing,37
2014,ITA,Biathlon,38
2014,ITA,Bobsleigh,6
2014,ITA,Cross Country Skiing,39
2014,ITA,Figure Skating,20
2014,ITA,Freestyle Skiing,4
2014,ITA,Luge,14
2014,ITA,Nordic Combined,12
2014,ITA,Short Track Speed Skating,23
2014,ITA,Skeleton,1
2014,ITA,Ski Jumping,8
2014,ITA,Snowboarding,17
2014,ITA,Speed Skating,8
2014,IVB,Freestyle Skiing,1
2014,JAM,Bobsleigh,2
2014,JPN,Alpine Skiing,2
2014,JPN,Biathlon,15
2014,JPN,Bobsleigh,6
2014,JPN,Cross Country Skiing,10
2014,JPN,Curling,5
2014,JPN,Figure Skating,18
2014,JPN,Freestyle Skiing,9
2014,JPN,Ice Hockey,20
2014,JPN,Luge,1
2014,JPN,Nordic Combined,12
2014,JPN,Short Track Speed Skating,19
2014,JPN,Skeleton,2
2014,JPN,Ski Jumping,15
2014,JPN,Snowboarding,9
2014,JPN,Speed Skating,28
2014,KAZ,Alpine Skiing,8
2014,KAZ,Biathlon,32
2014,KAZ,Cross Country Skiing,33
2014,KAZ,Figure Skating,2
2014,KAZ,Freestyle Skiing,9
2014,KAZ,Luge,1
2014,KAZ,Short Track Speed Skating,11
2014,KAZ,Ski Jumping,4
2014,KAZ,Snowboarding,2
2014,KAZ,Speed Skating,13
2014,KGZ,Alpine Skiing,2
2014,KOR,Alpine Skiing,9
2014,KOR,Biathlon,4
2014,KOR,Bobsleigh,14
2014,KOR,Cross Country Skiing,5
2014,KOR,Curling,5
2014,KOR,Figure Skating,3
2014,KOR,Freestyle Skiing,5
2014,KOR,Luge,8
2014,KOR,Short Track Speed Skating,26
2014,KOR,Skeleton,2
2014,KOR,Ski Jumping,12
2014,KOR,Snowboarding,6
2014,KOR,Speed Skating,31
2014,LAT,Alpine Skiing,12
2014,LAT,Biathlon,6
2014,LAT,Bobsleigh,12
2014,LAT,Cross Country Skiing,8
2014,LAT,Ice Hockey,24
2014,LAT,Luge,13
2014,LAT,Short Track Speed Skating,1
2014,LAT,Skeleton,3
2014,LAT,Speed Skating,3
2014,LIB,Alpine Skiing,3
2014,LIE,Alpine Skiing,3
2014,LIE,Cross Country Skiing,2
2014,LTU,Alpine Skiing,4
2014,LTU,Biathlon,6
2014,LTU,Cross Country Skiing,5
2014,LTU,Figure Skating,2
2014,LTU,Short Track Speed Skating,3
2014,LUX,Cross Country Skiing,1
2014,MAR,Alpine Skiing,4
2014,MDA,Alpine Skiing,1
2014,MDA,Biathlon,1
2014,MDA,Cross Country Skiing,2
2014,MDA,Luge,1
2014,MEX,Alpine Skiing,1
2014,MGL,Cross Country Skiing,2
2014,MKD,Alpine Skiing,2
2014,MKD,Cross Country Skiing,4
2014,MLT,Alpine Skiing,2
2014,MNE,Alpine Skiing,3
2014,MON,Alpine Skiing,9
2014,MON,Bobsleigh,2
2014,NED,Bobsleigh,8
2014,NED,Short Track Speed Skating,23
2014,NED,Snowboarding,8
2014,NED,Speed Skating,43
2014,NEP,Cross Country Skiing,1
2014,NOR,Alpine Skiing,27
2014,NOR,Biathlon,42
2014,NOR,Cross Country Skiing,44
2014,NOR,Curling,4
2014,NOR,Figure Skating,1
2014,NOR,Freestyle Skiing,10
2014,NOR,Ice Hockey,24
2014,NOR,Luge,3
2014,NOR,Nordic Combined,12
2014,NOR,Ski Jumping,16
2014,NOR,Snowboarding,10
2014,NOR,Speed Skating,26
2014,NZL,Alpine Skiing,2
2014,NZL,Freestyle Skiing,7
2014,NZL,Skeleton,2
2014,NZL,Snowboarding,5
2014,NZL,Speed Skating,2
2014,PAK,Alpine Skiing,1
2014,PAR,Freestyle Skiing,1
2014,PER,Alpine Skiing,4
2014,PER,Cross Country Skiing,1
2014,PHI,Figure Skating,1
2014,POL,Alpine Skiing,14
2014,POL,Biathlon,35
2014,POL,Bobsleigh,6
2014,POL,Cross Country Skiing,34
2014,POL,Freestyle Skiing,1
2014,POL,Luge,9
2014,POL,Nordic Combined,2
2014,POL,Short Track Speed Skating,2
2014,POL,Ski Jumping,12
2014,POL,Snowboarding,8
2014,POL,Speed Skating,26
2014,POR,Alpine Skiing,4
2014,ROU,Alpine Skiing,8
2014,ROU,Biathlon,7
2014,ROU,Bobsleigh,9
2014,ROU,Cross Country Skiing,9
2014,ROU,Figure Skating,1
2014,ROU,Luge,2
2014,ROU,Skeleton,2
2014,ROU,Ski Jumping,2
2014,RUS,Alpine Skiing,21
2014,RUS,Biathlon,42
2014,RUS,Bobsleigh,20
2014,RUS,Cross Country Skiing,44
2014,RUS,Curling,9
2014,RUS,Figure Skating,24
2014,RUS,Freestyle Skiing,23
2014,RUS,Ice Hockey,42
2014,RUS,Luge,14
2014,RUS,Nordic Combined,6
2014,RUS,Short Track Speed Skating,25
2014,RUS,Skeleton,6
2014,RUS,Ski Jumping,13
2014,RUS,Snowboarding,23
2014,RUS,Speed Skating,41
2014,SLO,Alpine Skiing,23
2014,SLO,Biathlon,20
2014,SLO,Cross Country Skiing,16
2014,SLO,Freestyle Skiing,1
2014,SLO,Ice Hockey,22
2014,SLO,Nordic Combined,6
2014,SLO,Ski Jumping,16
2014,SLO,Snowboarding,12
2014,SMR,Alpine Skiing,2
2014,SRB,Alpine Skiing,5
2014,SRB,Biathlon,2
2014,SRB,Bobsleigh,2
2014,SRB,Cross Country Skiing,6
2014,SRB,Snowboarding,2
2014,SUI,Alpine Skiing,39
2014,SUI,Biathlon,29
2014,SUI,Bobsleigh,10
2014,SUI,Cross Country Skiing,24
2014,SUI,Curling,10
2014,SUI,Freestyle Skiing,22
2014,SUI,Ice Hockey,43
2014,SUI,Luge,2
2014,SUI,Nordic Combined,2
2014,SUI,Skeleton,1
2014,SUI,Ski Jumping,5
2014,SUI,Snowboarding,32
2014,SVK,Alpine Skiing,26
2014,SVK,Biathlon,34
2014,SVK,Bobsleigh,4
2014,SVK,Cross Country Skiing,12
2014,SVK,Figure Skating,1
2014,SVK,Freestyle Skiing,2
2014,SVK,Ice Hockey,25
2014,SVK,Luge,10
2014,SVK,Short Track Speed Skating,1
2014,SWE,Alpine Skiing,19
2014,SWE,Biathlon,18
2014,SWE,Cross Country Skiing,43
2014,SWE,Curling,8
2014,SWE,Figure Skating,2
2014,SWE,Freestyle Skiing,11
2014,SWE,Ice Hockey,43
2014,SWE,Snowboarding,2
2014,SWE,Speed Skating,2
2014,TGA,Luge,1
2014,THA,Alpine Skiing,3
2014,TJK,Alpine Skiing,1
2014,TLS,Alpine Skiing,1
2014,TOG,Alpine Skiing,2
2014,TOG,Cross Country Skiing,1
2014,TPE,Luge,1
2014,TPE,Short Track Speed Skating,2
2014,TPE,Speed Skating,2
2014,TUR,Alpine Skiing,4
2014,TUR,Cross Country Skiing,5
2014,TUR,Figure Skating,2
2014,UKR,Alpine Skiing,5
2014,UKR,Biathlon,39
2014,UKR,Cross Country Skiing,23
2014,UKR,Figure Skating,12
2014,UKR,Freestyle Skiing,5
2014,UKR,Luge,10
2014,UKR,Nordic Combined,2
2014,UKR,Short Track Speed Skating,1
2014,UKR,Snowboarding,4
2014,USA,Alpine Skiing,39
2014,USA,Biathlon,37
2014,USA,Bobsleigh,20
2014,USA,Cross Country Skiing,43
2014,USA,Curling,9
2014,USA,Figure Skating,23
2014,USA,Freestyle Skiing,24
2014,USA,Ice Hockey,44
2014,USA,Luge,14
2014,USA,Nordic Combined,12
2014,USA,Short Track Speed Skating,21
2014,USA,Skeleton,5
2014,USA,Ski Jumping,15
2014,USA,Snowboarding,23
2014,USA,Speed Skating,38
2014,UZB,Alpine Skiing,4
