,Year,Height,Sport,count
847,1924,184.0,Football,1
848,1924,184.0,Rowing,1
849,1924,184.0,Sailing,1
850,1924,184.0,Swimming,1
851,1924,185.0,Athletics,17
852,1924,185.0,Boxing,2
853,1924,185.0,Fencing,3
854,1924,185.0,Ice Hockey,1
855,1924,185.0,Shooting,6
856,1924,185.0,Swimming,1
857,1924,185.0,Tennis,2
858,1924,185.0,Water Polo,2
859,1924,186.0,Athletics,10
860,1924,186.0,Cycling,1
861,1924,186.0,Fencing,1
862,1924,186.0,Water Polo,1
863,1924,187.0,Athletics,2
864,1924,187.0,Football,1
865,1924,187.0,Rowing,3
866,1924,187.0,Rugby,1
867,1924,188.0,Athletics,13
868,1924,188.0,Ice Hockey,1
869,1924,188.0,Modern Pentathlon,1
870,1924,188.0,Rowing,2
871,1924,188.0,Shooting,6
872,1924,189.0,Rowing,1
873,1924,189.0,Rugby,1
874,1924,189.0,Wrestling,1
875,1924,190.0,Athletics,7
876,1924,190.0,Boxing,1
877,1924,190.0,Rowing,2
878,1924,191.0,Athletics,1
879,1924,191.0,Ice Hockey,1
880,1924,191.0,Rugby,1
881,1924,192.0,Athletics,2
882,1924,193.0,Boxing,2
883,1924,194.0,Tennis,2
884,1924,194.0,Water Polo,1
885,1924,196.0,Athletics,1
886,1924,196.0,Rowing,1
887,1924,198.0,Swimming,2
888,1924,200.0,Fencing,1
889,1928,147.0,Rowing,1
890,1928,150.0,Rowing,1
891,1928,152.0,Athletics,1
892,1928,152.0,Diving,1
893,1928,152.0,Wrestling,1
894,1928,155.0,Diving,1
895,1928,155.0,Figure Skating,1
896,1928,155.0,Water Polo,3
897,1928,157.0,Athletics,3
898,1928,157.0,Fencing,1
899,1928,157.0,Figure Skating,1
900,1928,157.0,Ice Hockey,1
901,1928,158.0,Gymnastics,4
902,1928,159.0,Football,1
903,1928,159.0,Ice Hockey,1
904,1928,160.0,Athletics,6
905,1928,160.0,Boxing,3
906,1928,160.0,Swimming,2
907,1928,161.0,Athletics,4
908,1928,162.0,Athletics,1
909,1928,162.0,Cross Country Skiing,1
910,1928,162.0,Gymnastics,7
911,1928,162.0,Ski Jumping,1
912,1928,162.0,Wrestling,2
913,1928,163.0,Athletics,4
914,1928,163.0,Boxing,1
915,1928,163.0,Cycling,1
916,1928,163.0,Swimming,1
917,1928,164.0,Art Competitions,2
918,1928,164.0,Athletics,5
919,1928,164.0,Cross Country Skiing,1
920,1928,164.0,Figure Skating,2
921,1928,164.0,Ice Hockey,1
922,1928,164.0,Weightlifting,1
923,1928,165.0,Athletics,12
924,1928,165.0,Boxing,2
925,1928,165.0,Cross Country Skiing,3
926,1928,165.0,Cycling,2
927,1928,165.0,Diving,1
928,1928,165.0,Fencing,3
929,1928,165.0,Figure Skating,4
930,1928,165.0,Football,1
931,1928,165.0,Gymnastics,7
932,1928,165.0,Ski Jumping,1
933,1928,165.0,Speed Skating,1
934,1928,166.0,Athletics,7
935,1928,167.0,Athletics,18
936,1928,167.0,Fencing,6
937,1928,167.0,Football,1
938,1928,167.0,Gymnastics,7
939,1928,167.0,Speed Skating,3
940,1928,167.0,Weightlifting,3
941,1928,168.0,Athletics,15
942,1928,168.0,Bobsleigh,1
943,1928,168.0,Boxing,1
944,1928,168.0,Cross Country Skiing,4
945,1928,168.0,Cycling,2
946,1928,168.0,Equestrianism,2
947,1928,168.0,Fencing,2
948,1928,168.0,Figure Skating,2
949,1928,168.0,Football,1
950,1928,168.0,Gymnastics,14
951,1928,168.0,Rowing,1
952,1928,168.0,Speed Skating,2
953,1928,168.0,Swimming,1
954,1928,169.0,Athletics,14
955,1928,169.0,Cross Country Skiing,2
956,1928,169.0,Football,2
957,1928,169.0,Hockey,1
958,1928,169.0,Nordic Combined,1
959,1928,169.0,Ski Jumping,1
960,1928,169.0,Swimming,3
961,1928,169.0,Wrestling,1
962,1928,170.0,Athletics,31
963,1928,170.0,Bobsleigh,2
964,1928,170.0,Boxing,2
965,1928,170.0,Cross Country Skiing,3
966,1928,170.0,Cycling,6
967,1928,170.0,Fencing,15
968,1928,170.0,Football,6
969,1928,170.0,Gymnastics,7
970,1928,170.0,Modern Pentathlon,1
971,1928,170.0,Rowing,3
972,1928,170.0,Skeleton,1
973,1928,170.0,Speed Skating,3
974,1928,170.0,Swimming,12
975,1928,170.0,Weightlifting,3
976,1928,170.0,Wrestling,3
977,1928,171.0,Athletics,8
978,1928,171.0,Equestrianism,2
979,1928,171.0,Football,2
980,1928,171.0,Rowing,1
981,1928,171.0,Speed Skating,2
982,1928,172.0,Athletics,22
983,1928,172.0,Bobsleigh,1
984,1928,172.0,Boxing,1
985,1928,172.0,Cross Country Skiing,1
986,1928,172.0,Cycling,2
987,1928,172.0,Equestrianism,6
988,1928,172.0,Fencing,1
989,1928,172.0,Football,3
990,1928,172.0,Gymnastics,7
991,1928,172.0,Hockey,1
992,1928,172.0,Rowing,2
993,1928,172.0,Sailing,2
994,1928,172.0,Ski Jumping,1
995,1928,172.0,Wrestling,2
996,1928,173.0,Athletics,19
997,1928,173.0,Bobsleigh,4
998,1928,173.0,Boxing,2
999,1928,173.0,Cross Country Skiing,4
1000,1928,173.0,Diving,2
1001,1928,173.0,Fencing,5
1002,1928,173.0,Football,3
1003,1928,173.0,Ice Hockey,1
1004,1928,173.0,Modern Pentathlon,1
1005,1928,173.0,Nordic Combined,1
1006,1928,173.0,Sailing,1
1007,1928,173.0,Ski Jumping,1
1008,1928,173.0,Speed Skating,2
1009,1928,173.0,Swimming,1
1010,1928,173.0,Water Polo,1
1011,1928,173.0,Weightlifting,1
1012,1928,173.0,Wrestling,3
1013,1928,174.0,Art Competitions,2
1014,1928,174.0,Athletics,16
1015,1928,174.0,Bobsleigh,1
1016,1928,174.0,Cycling,2
1017,1928,174.0,Diving,1
1018,1928,174.0,Figure Skating,1
1019,1928,174.0,Football,3
1020,1928,174.0,Ice Hockey,1
1021,1928,174.0,Rowing,2
1022,1928,174.0,Wrestling,4
1023,1928,175.0,Athletics,42
1024,1928,175.0,Bobsleigh,3
1025,1928,175.0,Boxing,2
1026,1928,175.0,Cross Country Skiing,2
1027,1928,175.0,Cycling,4
1028,1928,175.0,Fencing,5
1029,1928,175.0,Football,2
1030,1928,175.0,Ice Hockey,3
1031,1928,175.0,Modern Pentathlon,1
1032,1928,175.0,Nordic Combined,1
1033,1928,175.0,Ski Jumping,1
1034,1928,175.0,Speed Skating,4
1035,1928,175.0,Water Polo,1
1036,1928,176.0,Athletics,29
1037,1928,176.0,Boxing,1
1038,1928,176.0,Cross Country Skiing,1
1039,1928,176.0,Cycling,2
1040,1928,176.0,Football,3
1041,1928,176.0,Modern Pentathlon,1
1042,1928,176.0,Rowing,1
1043,1928,177.0,Athletics,9
1044,1928,177.0,Cross Country Skiing,1
1045,1928,177.0,Ice Hockey,1
1046,1928,177.0,Speed Skating,3
1047,1928,178.0,Athletics,42
1048,1928,178.0,Boxing,1
1049,1928,178.0,Fencing,2
1050,1928,178.0,Football,2
1051,1928,178.0,Gymnastics,7
1052,1928,178.0,Ice Hockey,4
1053,1928,178.0,Rowing,1
1054,1928,178.0,Ski Jumping,1
1055,1928,178.0,Speed Skating,4
1056,1928,178.0,Swimming,4
1057,1928,178.0,Weightlifting,2
1058,1928,179.0,Athletics,12
1059,1928,179.0,Cross Country Skiing,1
1060,1928,179.0,Fencing,1
1061,1928,179.0,Football,2
1062,1928,179.0,Nordic Combined,1
1063,1928,179.0,Rowing,3
1064,1928,179.0,Ski Jumping,1
1065,1928,180.0,Athletics,32
1066,1928,180.0,Bobsleigh,2
1067,1928,180.0,Cross Country Skiing,1
1068,1928,180.0,Cycling,2
1069,1928,180.0,Fencing,6
1070,1928,180.0,Figure Skating,1
1071,1928,180.0,Hockey,1
1072,1928,180.0,Modern Pentathlon,1
1073,1928,180.0,Nordic Combined,1
1074,1928,180.0,Speed Skating,2
1075,1928,180.0,Swimming,1
1076,1928,180.0,Water Polo,1
1077,1928,180.0,Weightlifting,1
1078,1928,181.0,Athletics,8
1079,1928,182.0,Athletics,10
1080,1928,182.0,Equestrianism,1
1081,1928,182.0,Figure Skating,1
1082,1928,182.0,Football,2
1083,1928,182.0,Rowing,2
1084,1928,182.0,Sailing,1
1085,1928,182.0,Swimming,2
1086,1928,183.0,Athletics,24
1087,1928,183.0,Fencing,7
1088,1928,183.0,Figure Skating,2
1089,1928,183.0,Nordic Combined,2
1090,1928,183.0,Rowing,3
1091,1928,183.0,Sailing,1
1092,1928,183.0,Ski Jumping,3
1093,1928,183.0,Speed Skating,1
1094,1928,183.0,Swimming,3
1095,1928,183.0,Wrestling,2
1096,1928,184.0,Athletics,13
1097,1928,184.0,Boxing,1
1098,1928,184.0,Fencing,2
1099,1928,184.0,Football,1
1100,1928,184.0,Hockey,1
1101,1928,184.0,Sailing,1
1102,1928,185.0,Athletics,18
1103,1928,185.0,Bobsleigh,1
1104,1928,185.0,Boxing,2
1105,1928,185.0,Cross Country Skiing,1
1106,1928,185.0,Fencing,4
1107,1928,185.0,Nordic Combined,1
1108,1928,185.0,Rowing,8
1109,1928,185.0,Swimming,3
1110,1928,185.0,Water Polo,3
1111,1928,186.0,Athletics,19
1112,1928,186.0,Fencing,2
1113,1928,186.0,Rowing,1
1114,1928,187.0,Athletics,11
1115,1928,187.0,Rowing,1
1116,1928,188.0,Athletics,9
1117,1928,188.0,Fencing,1
1118,1928,188.0,Rowing,4
1119,1928,188.0,Swimming,1
1120,1928,189.0,Athletics,4
1121,1928,189.0,Fencing,1
1122,1928,189.0,Ice Hockey,1
1123,1928,189.0,Rowing,3
1124,1928,190.0,Athletics,14
1125,1928,190.0,Bobsleigh,1
1126,1928,190.0,Rowing,4
1127,1928,190.0,Swimming,2
1128,1928,191.0,Athletics,2
1129,1928,191.0,Ice Hockey,1
1130,1928,191.0,Rowing,1
1131,1928,192.0,Athletics,2
1132,1928,192.0,Rowing,1
1133,1928,193.0,Athletics,1
1134,1928,193.0,Rowing,1
1135,1928,194.0,Bobsleigh,1
1136,1928,194.0,Water Polo,1
1137,1928,195.0,Athletics,1
1138,1928,196.0,Athletics,2
1139,1928,198.0,Skeleton,1
1140,1928,198.0,Swimming,1
1141,1928,198.0,Water Polo,1
1142,1928,200.0,Fencing,2
1143,1928,201.0,Fencing,1
1144,1928,202.0,Athletics,1
1145,1928,211.0,Bobsleigh,1
1146,1932,147.0,Rowing,1
1147,1932,147.0,Wrestling,1
1148,1932,150.0,Art Competitions,4
1149,1932,150.0,Rowing,2
1150,1932,152.0,Figure Skating,1
1151,1932,152.0,Modern Pentathlon,1
1152,1932,152.0,Weightlifting,1
1153,1932,152.0,Wrestling,1
1154,1932,153.0,Boxing,1
1155,1932,155.0,Boxing,2
1156,1932,155.0,Figure Skating,1
1157,1932,155.0,Ice Hockey,1
1158,1932,155.0,Swimming,1
1159,1932,155.0,Water Polo,3
1160,1932,156.0,Athletics,1
1161,1932,156.0,Sailing,1
1162,1932,156.0,Ski Jumping,1
1163,1932,157.0,Athletics,2
1164,1932,157.0,Boxing,2
1165,1932,157.0,Diving,2
1166,1932,157.0,Figure Skating,2
1167,1932,157.0,Rowing,1
1168,1932,157.0,Water Polo,1
1169,1932,158.0,Athletics,3
1170,1932,159.0,Athletics,2
1171,1932,159.0,Ice Hockey,1
1172,1932,160.0,Art Competitions,1
1173,1932,160.0,Athletics,9
1174,1932,160.0,Boxing,2
1175,1932,160.0,Cross Country Skiing,3
1176,1932,160.0,Figure Skating,1
1177,1932,160.0,Nordic Combined,2
1178,1932,160.0,Rowing,1
1179,1932,160.0,Ski Jumping,1
1180,1932,160.0,Swimming,3
1181,1932,161.0,Swimming,1
1182,1932,162.0,Athletics,4
1183,1932,162.0,Gymnastics,3
1184,1932,162.0,Wrestling,2
1185,1932,163.0,Art Competitions,1
1186,1932,163.0,Athletics,6
1187,1932,163.0,Boxing,1
1188,1932,163.0,Cross Country Skiing,1
1189,1932,163.0,Ice Hockey,1
1190,1932,163.0,Rowing,1
1191,1932,163.0,Swimming,6
1192,1932,164.0,Athletics,3
1193,1932,164.0,Boxing,1
1194,1932,164.0,Cross Country Skiing,1
1195,1932,164.0,Nordic Combined,1
1196,1932,164.0,Ski Jumping,1
1197,1932,164.0,Weightlifting,1
1198,1932,165.0,Athletics,16
1199,1932,165.0,Bobsleigh,3
1200,1932,165.0,Boxing,3
1201,1932,165.0,Cross Country Skiing,4
1202,1932,165.0,Cycling,1
1203,1932,165.0,Diving,2
1204,1932,165.0,Fencing,15
1205,1932,165.0,Figure Skating,3
1206,1932,165.0,Gymnastics,5
1207,1932,165.0,Modern Pentathlon,1
1208,1932,165.0,Nordic Combined,3
1209,1932,165.0,Rowing,2
1210,1932,165.0,Ski Jumping,3
1211,1932,165.0,Wrestling,3
1212,1932,166.0,Art Competitions,1
1213,1932,166.0,Athletics,5
1214,1932,166.0,Cross Country Skiing,1
1215,1932,166.0,Rowing,1
1216,1932,166.0,Swimming,3
1217,1932,167.0,Athletics,9
1218,1932,167.0,Boxing,1
1219,1932,167.0,Cross Country Skiing,2
1220,1932,167.0,Cycling,9
1221,1932,167.0,Fencing,11
1222,1932,167.0,Gymnastics,22
1223,1932,167.0,Nordic Combined,1
1224,1932,167.0,Rowing,1
1225,1932,167.0,Sailing,1
1226,1932,167.0,Shooting,4
1227,1932,167.0,Weightlifting,4
1228,1932,167.0,Wrestling,2
1229,1932,168.0,Art Competitions,1
1230,1932,168.0,Athletics,23
1231,1932,168.0,Bobsleigh,2
1232,1932,168.0,Boxing,4
1233,1932,168.0,Cross Country Skiing,5
1234,1932,168.0,Cycling,5
1235,1932,168.0,Fencing,19
1236,1932,168.0,Figure Skating,2
1237,1932,168.0,Gymnastics,6
1238,1932,168.0,Ice Hockey,1
1239,1932,168.0,Nordic Combined,1
1240,1932,168.0,Rowing,2
1241,1932,168.0,Sailing,1
1242,1932,168.0,Shooting,3
1243,1932,168.0,Ski Jumping,3
1244,1932,168.0,Speed Skating,3
1245,1932,168.0,Swimming,5
1246,1932,168.0,Wrestling,4
1247,1932,169.0,Athletics,5
1248,1932,169.0,Boxing,1
1249,1932,169.0,Cross Country Skiing,1
1250,1932,169.0,Hockey,1
1251,1932,169.0,Swimming,5
1252,1932,169.0,Wrestling,2
1253,1932,170.0,Art Competitions,2
1254,1932,170.0,Athletics,39
1255,1932,170.0,Bobsleigh,4
1256,1932,170.0,Boxing,8
1257,1932,170.0,Cross Country Skiing,7
1258,1932,170.0,Cycling,10
1259,1932,170.0,Equestrianism,1
1260,1932,170.0,Fencing,22
1261,1932,170.0,Hockey,2
1262,1932,170.0,Ice Hockey,1
1263,1932,170.0,Modern Pentathlon,2
1264,1932,170.0,Nordic Combined,2
1265,1932,170.0,Rowing,12
1266,1932,170.0,Sailing,2
1267,1932,170.0,Shooting,6
1268,1932,170.0,Ski Jumping,1
1269,1932,170.0,Swimming,16
1270,1932,170.0,Weightlifting,4
1271,1932,170.0,Wrestling,4
1272,1932,171.0,Athletics,6
1273,1932,171.0,Fencing,2
1274,1932,171.0,Gymnastics,3
1275,1932,171.0,Ice Hockey,1
1276,1932,172.0,Athletics,18
1277,1932,172.0,Cross Country Skiing,2
1278,1932,172.0,Fencing,3
1279,1932,172.0,Gymnastics,8
1280,1932,172.0,Hockey,1
1281,1932,172.0,Rowing,1
1282,1932,172.0,Wrestling,1
1283,1932,173.0,Art Competitions,3
1284,1932,173.0,Athletics,19
1285,1932,173.0,Bobsleigh,8
1286,1932,173.0,Boxing,5
1287,1932,173.0,Cross Country Skiing,8
1288,1932,173.0,Cycling,5
1289,1932,173.0,Diving,2
1290,1932,173.0,Fencing,9
1291,1932,173.0,Hockey,4
1292,1932,173.0,Modern Pentathlon,2
1293,1932,173.0,Nordic Combined,3
1294,1932,173.0,Rowing,10
1295,1932,173.0,Sailing,3
1296,1932,173.0,Shooting,3
1297,1932,173.0,Ski Jumping,5
1298,1932,173.0,Swimming,5
1299,1932,173.0,Water Polo,1
1300,1932,173.0,Weightlifting,2
1301,1932,173.0,Wrestling,4
1302,1932,174.0,Art Competitions,1
1303,1932,174.0,Athletics,11
1304,1932,174.0,Cycling,3
1305,1932,174.0,Wrestling,2
1306,1932,175.0,Art Competitions,5
1307,1932,175.0,Athletics,31
1308,1932,175.0,Bobsleigh,3
1309,1932,175.0,Boxing,2
1310,1932,175.0,Cross Country Skiing,4
1311,1932,175.0,Cycling,1
1312,1932,175.0,Fencing,1
1313,1932,175.0,Ice Hockey,2
1314,1932,175.0,Modern Pentathlon,2
1315,1932,175.0,Nordic Combined,4
1316,1932,175.0,Rowing,1
1317,1932,175.0,Shooting,5
1318,1932,175.0,Ski Jumping,3
1319,1932,175.0,Speed Skating,7
1320,1932,175.0,Swimming,2
1321,1932,175.0,Water Polo,1
1322,1932,176.0,Athletics,12
1323,1932,176.0,Gymnastics,5
1324,1932,176.0,Ice Hockey,1
1325,1932,176.0,Rowing,1
1326,1932,177.0,Art Competitions,2
1327,1932,177.0,Athletics,4
1328,1932,177.0,Fencing,1
1329,1932,178.0,Art Competitions,8
1330,1932,178.0,Athletics,25
1331,1932,178.0,Bobsleigh,6
1332,1932,178.0,Boxing,1
1333,1932,178.0,Cross Country Skiing,6
1334,1932,178.0,Fencing,4
1335,1932,178.0,Hockey,2
1336,1932,178.0,Modern Pentathlon,2
1337,1932,178.0,Nordic Combined,1
1338,1932,178.0,Rowing,2
1339,1932,178.0,Sailing,1
1340,1932,178.0,Ski Jumping,1
1341,1932,178.0,Speed Skating,5
1342,1932,178.0,Swimming,10
1343,1932,178.0,Water Polo,3
1344,1932,178.0,Weightlifting,1
1345,1932,178.0,Wrestling,1
1346,1932,179.0,Art Competitions,1
1347,1932,179.0,Athletics,11
1348,1932,179.0,Bobsleigh,1
1349,1932,179.0,Boxing,1
1350,1932,179.0,Cross Country Skiing,2
1351,1932,179.0,Fencing,2
1352,1932,179.0,Rowing,1
1353,1932,179.0,Swimming,2
1354,1932,180.0,Athletics,36
1355,1932,180.0,Bobsleigh,4
1356,1932,180.0,Boxing,1
1357,1932,180.0,Cross Country Skiing,6
1358,1932,180.0,Cycling,1
1359,1932,180.0,Equestrianism,2
1360,1932,180.0,Fencing,7
1361,1932,180.0,Figure Skating,1
1362,1932,180.0,Hockey,2
1363,1932,180.0,Ice Hockey,2
1364,1932,180.0,Modern Pentathlon,1
1365,1932,180.0,Nordic Combined,3
1366,1932,180.0,Rowing,9
1367,1932,180.0,Sailing,4
1368,1932,180.0,Shooting,1
1369,1932,180.0,Ski Jumping,3
1370,1932,180.0,Speed Skating,6
1371,1932,180.0,Swimming,6
1372,1932,180.0,Water Polo,1
1373,1932,180.0,Wrestling,1
1374,1932,181.0,Athletics,4
1375,1932,181.0,Rowing,1
1376,1932,182.0,Art Competitions,1
1377,1932,182.0,Athletics,14
1378,1932,182.0,Figure Skating,2
1379,1932,182.0,Hockey,1
1380,1932,182.0,Rowing,1
1381,1932,183.0,Art Competitions,2
1382,1932,183.0,Athletics,27
1383,1932,183.0,Bobsleigh,2
1384,1932,183.0,Boxing,2
1385,1932,183.0,Cross Country Skiing,3
1386,1932,183.0,Fencing,6
1387,1932,183.0,Nordic Combined,3
1388,1932,183.0,Rowing,8
1389,1932,183.0,Ski Jumping,4
1390,1932,183.0,Speed Skating,1
1391,1932,183.0,Swimming,7
1392,1932,183.0,Water Polo,1
1393,1932,183.0,Wrestling,4
1394,1932,184.0,Art Competitions,4
1395,1932,184.0,Athletics,6
1396,1932,184.0,Hockey,1
1397,1932,184.0,Rowing,1
1398,1932,184.0,Wrestling,1
1399,1932,185.0,Athletics,13
1400,1932,185.0,Bobsleigh,3
1401,1932,185.0,Boxing,1
1402,1932,185.0,Cross Country Skiing,2
1403,1932,185.0,Fencing,4
1404,1932,185.0,Ice Hockey,1
1405,1932,185.0,Nordic Combined,1
1406,1932,185.0,Rowing,7
1407,1932,185.0,Sailing,1
1408,1932,185.0,Ski Jumping,1
1409,1932,185.0,Swimming,8
1410,1932,185.0,Water Polo,7
1411,1932,186.0,Athletics,15
1412,1932,187.0,Athletics,6
1413,1932,187.0,Boxing,1
1414,1932,187.0,Rowing,2
1415,1932,188.0,Art Competitions,4
1416,1932,188.0,Athletics,17
1417,1932,188.0,Fencing,2
1418,1932,188.0,Rowing,4
1419,1932,188.0,Swimming,1
1420,1932,188.0,Water Polo,1
1421,1932,189.0,Athletics,1
1422,1932,189.0,Fencing,2
1423,1932,189.0,Ice Hockey,1
1424,1932,189.0,Rowing,1
1425,1932,190.0,Art Competitions,1
1426,1932,190.0,Athletics,7
1427,1932,190.0,Boxing,1
1428,1932,190.0,Ice Hockey,1
1429,1932,190.0,Rowing,4
1430,1932,190.0,Swimming,4
1431,1932,191.0,Athletics,4
1432,1932,191.0,Rowing,2
1433,1932,192.0,Athletics,4
1434,1932,193.0,Athletics,4
1435,1932,193.0,Cycling,3
1436,1932,193.0,Ice Hockey,1
1437,1932,193.0,Rowing,3
1438,1932,194.0,Athletics,1
1439,1932,195.0,Athletics,1
1440,1932,196.0,Boxing,1
1441,1932,198.0,Athletics,1
1442,1932,198.0,Shooting,1
1443,1932,200.0,Fencing,4
1444,1936,147.0,Wrestling,1
1445,1936,150.0,Gymnastics,2
1446,1936,150.0,Rowing,2
1447,1936,152.0,Athletics,1
1448,1936,152.0,Figure Skating,1
1449,1936,152.0,Gymnastics,1
1450,1936,153.0,Bobsleigh,1
1451,1936,155.0,Alpine Skiing,1
1452,1936,155.0,Boxing,1
1453,1936,155.0,Figure Skating,1
1454,1936,155.0,Swimming,1
1455,1936,155.0,Water Polo,1
1456,1936,156.0,Gymnastics,1
1457,1936,156.0,Sailing,1
1458,1936,156.0,Ski Jumping,1
1459,1936,156.0,Swimming,1
1460,1936,158.0,Athletics,1
1461,1936,159.0,Athletics,1
1462,1936,160.0,Athletics,4
1463,1936,160.0,Figure Skating,1
1464,1936,160.0,Football,1
1465,1936,160.0,Gymnastics,1
1466,1936,160.0,Rowing,1
1467,1936,160.0,Swimming,2
1468,1936,161.0,Athletics,3
1469,1936,161.0,Boxing,1
1470,1936,162.0,Alpine Skiing,1
1471,1936,162.0,Athletics,5
1472,1936,162.0,Gymnastics,8
1473,1936,163.0,Athletics,7
1474,1936,163.0,Boxing,2
1475,1936,163.0,Cross Country Skiing,2
1476,1936,163.0,Equestrianism,2
1477,1936,163.0,Football,1
1478,1936,163.0,Gymnastics,8
1479,1936,163.0,Ice Hockey,1
1480,1936,163.0,Ski Jumping,1
1481,1936,163.0,Swimming,4
1482,1936,164.0,Athletics,7
1483,1936,164.0,Cross Country Skiing,2
1484,1936,164.0,Football,1
1485,1936,164.0,Gymnastics,1
1486,1936,164.0,Ice Hockey,1
1487,1936,164.0,Shooting,2
1488,1936,164.0,Weightlifting,1
1489,1936,165.0,Alpine Skiing,1
1490,1936,165.0,Athletics,25
1491,1936,165.0,Boxing,2
1492,1936,165.0,Cross Country Skiing,3
1493,1936,165.0,Equestrianism,2
1494,1936,165.0,Fencing,6
1495,1936,165.0,Figure Skating,1
1496,1936,165.0,Football,1
1497,1936,165.0,Ice Hockey,1
1498,1936,165.0,Rowing,1
1499,1936,165.0,Shooting,1
1500,1936,165.0,Ski Jumping,1
1501,1936,165.0,Swimming,1
1502,1936,165.0,Wrestling,1
1503,1936,166.0,Athletics,6
1504,1936,166.0,Figure Skating,1
1505,1936,167.0,Athletics,16
1506,1936,167.0,Basketball,1
1507,1936,167.0,Cross Country Skiing,3
1508,1936,167.0,Equestrianism,2
1509,1936,167.0,Fencing,9
1510,1936,167.0,Football,1
1511,1936,167.0,Gymnastics,30
1512,1936,167.0,Shooting,2
1513,1936,167.0,Speed Skating,2
1514,1936,167.0,Weightlifting,3
1515,1936,167.0,Wrestling,3
1516,1936,168.0,Alpine Skiing,1
1517,1936,168.0,Athletics,17
1518,1936,168.0,Bobsleigh,2
1519,1936,168.0,Boxing,3
1520,1936,168.0,Cross Country Skiing,3
1521,1936,168.0,Cycling,1
1522,1936,168.0,Fencing,13
1523,1936,168.0,Figure Skating,1
1524,1936,168.0,Football,4
1525,1936,168.0,Gymnastics,8
1526,1936,168.0,Nordic Combined,2
1527,1936,168.0,Sailing,2
1528,1936,168.0,Shooting,1
1529,1936,168.0,Ski Jumping,1
1530,1936,168.0,Speed Skating,4
1531,1936,168.0,Swimming,2
1532,1936,168.0,Wrestling,3
1533,1936,169.0,Athletics,11
1534,1936,169.0,Football,3
1535,1936,169.0,Hockey,1
1536,1936,169.0,Wrestling,2
1537,1936,170.0,Athletics,21
1538,1936,170.0,Bobsleigh,3
1539,1936,170.0,Boxing,1
1540,1936,170.0,Cross Country Skiing,8
1541,1936,170.0,Cycling,2
1542,1936,170.0,Equestrianism,2
1543,1936,170.0,Fencing,5
1544,1936,170.0,Football,4
1545,1936,170.0,Gymnastics,8
1546,1936,170.0,Hockey,1
1547,1936,170.0,Ice Hockey,1
1548,1936,170.0,Modern Pentathlon,1
1549,1936,170.0,Nordic Combined,2
1550,1936,170.0,Rowing,4
1551,1936,170.0,Sailing,1
1552,1936,170.0,Shooting,3
1553,1936,170.0,Ski Jumping,1
1554,1936,170.0,Swimming,1
1555,1936,170.0,Weightlifting,1
1556,1936,170.0,Wrestling,2
1557,1936,171.0,Athletics,10
1558,1936,171.0,Basketball,1
1559,1936,171.0,Boxing,1
1560,1936,171.0,Cross Country Skiing,3
1561,1936,171.0,Equestrianism,2
1562,1936,171.0,Football,2
1563,1936,171.0,Ice Hockey,1
1564,1936,171.0,Nordic Combined,1
1565,1936,172.0,Athletics,15
1566,1936,172.0,Basketball,4
1567,1936,172.0,Fencing,4
1568,1936,172.0,Football,10
1569,1936,172.0,Gymnastics,8
1570,1936,172.0,Hockey,1
1571,1936,172.0,Shooting,1
1572,1936,172.0,Wrestling,1
1573,1936,173.0,Alpine Skiing,2
1574,1936,173.0,Athletics,18
1575,1936,173.0,Basketball,3
1576,1936,173.0,Bobsleigh,2
1577,1936,173.0,Boxing,2
1578,1936,173.0,Cross Country Skiing,8
1579,1936,173.0,Fencing,3
1580,1936,173.0,Football,2
1581,1936,173.0,Hockey,1
1582,1936,173.0,Nordic Combined,2
1583,1936,173.0,Rowing,3
1584,1936,173.0,Sailing,1
1585,1936,173.0,Shooting,8
1586,1936,173.0,Ski Jumping,3
1587,1936,174.0,Athletics,28
1588,1936,174.0,Cross Country Skiing,2
1589,1936,174.0,Football,3
1590,1936,174.0,Nordic Combined,1
1591,1936,174.0,Sailing,1
1592,1936,174.0,Wrestling,2
1593,1936,175.0,Alpine Skiing,1
1594,1936,175.0,Art Competitions,1
1595,1936,175.0,Athletics,27
1596,1936,175.0,Basketball,1
1597,1936,175.0,Bobsleigh,2
1598,1936,175.0,Boxing,1
1599,1936,175.0,Cross Country Skiing,3
1600,1936,175.0,Equestrianism,2
1601,1936,175.0,Football,5
1602,1936,175.0,Ice Hockey,4
1603,1936,175.0,Nordic Combined,1
1604,1936,175.0,Shooting,2
1605,1936,175.0,Wrestling,1
1606,1936,176.0,Athletics,28
1607,1936,176.0,Basketball,3
1608,1936,176.0,Canoeing,1
1609,1936,176.0,Cross Country Skiing,2
1610,1936,176.0,Cycling,2
1611,1936,176.0,Football,4
1612,1936,176.0,Gymnastics,8
1613,1936,176.0,Ice Hockey,2
1614,1936,176.0,Rowing,1
1615,1936,177.0,Athletics,17
1616,1936,177.0,Basketball,2
1617,1936,177.0,Boxing,1
1618,1936,177.0,Fencing,3
1619,1936,177.0,Football,3
1620,1936,177.0,Hockey,1
1621,1936,177.0,Swimming,1
1622,1936,178.0,Athletics,59
1623,1936,178.0,Basketball,2
1624,1936,178.0,Bobsleigh,1
1625,1936,178.0,Canoeing,2
1626,1936,178.0,Cross Country Skiing,1
1627,1936,178.0,Fencing,6
