lindex,Sport,Year,Weight,count
21748,Speed Skating,2014,59.0,11
21749,Speed Skating,2014,60.0,5
21750,Speed Skating,2014,61.0,9
21751,Speed Skating,2014,62.0,12
21752,Speed Skating,2014,63.0,11
21753,Speed Skating,2014,64.0,5
21754,Speed Skating,2014,65.0,14
21755,Speed Skating,2014,66.0,16
21756,Speed Skating,2014,67.0,9
21757,Speed Skating,2014,68.0,10
21758,Speed Skating,2014,69.0,10
21759,Speed Skating,2014,70.0,26
21760,Speed Skating,2014,71.0,10
21761,Speed Skating,2014,72.0,10
21762,Speed Skating,2014,73.0,16
21763,Speed Skating,2014,75.0,12
21764,Speed Skating,2014,76.0,6
21765,Speed Skating,2014,77.0,6
21766,Speed Skating,2014,78.0,20
21767,Speed Skating,2014,79.0,6
21768,Speed Skating,2014,80.0,27
21769,Speed Skating,2014,81.0,12
21770,Speed Skating,2014,82.0,10
21771,Speed Skating,2014,83.0,8
21772,Speed Skating,2014,84.0,8
21773,Speed Skating,2014,85.0,8
21774,Speed Skating,2014,86.0,6
21775,Speed Skating,2014,88.0,1
21776,Speed Skating,2014,90.0,3
21777,Speed Skating,2014,97.0,2
